id,label
5117632,good
5117634,good
5117635,good
5117636,good
5117637,good
5117638,good
5117639,good
5117640,very bad
5117641,bad
5117642,bad
5117643,very bad
5117645,good
5117646,bad
5117647,very bad
5117649,bad
5117650,very bad
5117651,very bad
5117652,bad
5117653,good
5117654,bad
5117655,very bad
5117657,bad
5117659,bad
5117660,bad
5117664,neutral
5117666,very bad
5117667,bad
5117668,bad
5117669,bad
5117670,neutral
5117672,bad
5117673,bad
5117675,neutral
5117676,good
5117677,neutral
5117679,bad
5117680,neutral
5117681,bad
5117682,bad
5117683,bad
5117684,bad
5117685,neutral
5117686,neutral
5117688,neutral
5117689,very bad
5117690,neutral
5117691,bad
5117692,neutral
5117693,very bad
5117694,neutral
5117695,neutral
5117696,neutral
5117697,neutral
5117698,neutral
5117699,neutral
5117700,bad
5117702,neutral
5117704,very bad
5117707,very bad
5117708,bad
5117709,very bad
5117710,very bad
5117711,bad
5117712,neutral
5117713,bad
5117714,very bad
5117716,very bad
5117718,very bad
5117719,very bad
5117723,bad
5117724,very bad
5117725,very bad
5117726,very bad
5117727,neutral
5117728,very bad
5117729,very bad
5117730,very bad
5117731,very bad
5117732,very bad
5117736,neutral
5117737,neutral
5117738,very bad
5117739,neutral
5117740,neutral
5117742,neutral
5117743,neutral
5117744,neutral
5117745,neutral
5117746,neutral
5117747,neutral
5117751,neutral
5117752,neutral
5117753,neutral
5117754,neutral
5117755,neutral
5117756,bad
5117758,neutral
5117759,neutral
5117760,very bad
5117761,very bad
5117762,very bad
5117763,bad
5117764,bad
5117765,bad
5117767,bad
5117768,bad
5117769,very bad
5117770,bad
5117771,bad
5117772,bad
5117773,bad
5117775,neutral
5117776,very bad
5117777,very bad
5117778,bad
5117779,bad
5117780,bad
5117781,good
5117782,very bad
5117783,good
5117785,good
5117787,bad
5117788,bad
5117790,neutral
5117791,bad
5117793,bad
5117794,bad
5117795,bad
5117796,good
5117797,good
5117799,neutral
5117800,neutral
5117801,bad
5117803,neutral
5117804,bad
5117805,bad
5117806,good
5117809,neutral
5117810,good
5117811,good
5117812,good
5117813,very bad
5117814,bad
5117815,neutral
5117816,neutral
5117817,very bad
5117818,very bad
5117819,good
5117820,very bad
5117822,very bad
5117823,good
5117824,very bad
5117825,good
5117826,neutral
5117827,good
5117828,bad
5117829,very bad
5117832,bad
5117834,bad
5117835,bad
5117836,bad
5117837,very bad
5117842,neutral
5117843,neutral
5117844,neutral
5117845,neutral
5117846,neutral
5117847,neutral
5117848,good
5117849,neutral
5117850,neutral
5117851,bad
5117852,neutral
5117853,bad
5117854,neutral
5117855,neutral
5117859,neutral
5117862,neutral
5117864,very bad
5117865,very bad
5117866,very bad
5117868,very bad
5117869,very bad
5117871,good
5117873,bad
5117874,very bad
5117876,very bad
5117877,very bad
5117879,good
5117880,good
5117881,good
5117882,very bad
5117883,good
5117885,good
5117886,bad
5117887,bad
5117888,very bad
5117889,very bad
5117892,very bad
5117895,bad
5117899,neutral
5117900,bad
5117901,neutral
5117902,neutral
5117903,very bad
5117904,very bad
5117905,bad
5117906,very bad
5117907,very bad
5117908,bad
5117909,very bad
5117910,bad
5117911,neutral
5117912,very bad
5117913,good
5117914,very bad
5117915,neutral
5117916,neutral
5117917,neutral
5117918,neutral
5117919,neutral
5117922,very bad
5117923,very bad
5117924,bad
5117925,very bad
5117926,neutral
5117927,very bad
5117928,very bad
5117929,neutral
5117930,neutral
5117931,good
5117933,neutral
5117934,bad
5117936,good
5117937,very bad
5117940,bad
5117941,very bad
5117943,good
5117944,good
5117945,very bad
5117946,very bad
5117947,very bad
5117948,bad
5117949,very bad
5117950,neutral
5117951,neutral
5117953,neutral
5117954,neutral
5117955,neutral
5117957,neutral
5117959,very bad
5117960,neutral
5117961,neutral
5117962,neutral
5117963,very bad
5117964,neutral
5117965,neutral
5117966,neutral
5117967,neutral
5117968,neutral
5117970,good
5117971,neutral
5117973,bad
5117974,bad
5117975,bad
5117976,bad
5117977,bad
5117978,neutral
5117979,neutral
5117980,very bad
5117982,good
5117984,neutral
5117985,neutral
5117986,good
5117987,good
5117988,neutral
5117989,good
5117990,neutral
5117991,neutral
5117994,neutral
5117995,neutral
5117996,neutral
5117997,neutral
5118000,neutral
5118001,neutral
5118002,neutral
5118003,neutral
5118004,neutral
5118005,good
5118006,very bad
5118008,bad
5118009,neutral
5118011,bad
5118012,neutral
5118013,bad
5118016,very bad
5118017,very bad
5118018,very bad
5118019,very bad
5118020,very bad
5118021,neutral
5118022,very bad
5118023,very bad
5118024,bad
5118025,neutral
5118026,very bad
5118027,very bad
5118028,bad
5118029,very bad
5118030,very bad
5118031,bad
5118032,very bad
5118033,neutral
5118034,good
5118035,neutral
5118036,neutral
5118037,good
5118038,neutral
5118039,bad
5118040,bad
5118041,bad
5118042,bad
5118043,bad
5118044,bad
5118046,very bad
5118047,neutral
5118048,neutral
5118049,neutral
5118050,bad
5118051,neutral
5118052,good
5118053,good
5118054,good
5118055,good
5118056,very bad
5118057,bad
5118058,neutral
5118059,very bad
5118061,good
5118062,neutral
5118063,neutral
5118064,good
5118066,good
5118067,neutral
5118068,neutral
5118069,good
5118072,good
5118073,neutral
5118076,bad
5118077,bad
5118078,bad
5118079,bad
5118080,neutral
5118081,bad
5118082,bad
5118083,bad
5118084,neutral
5118085,neutral
5118086,bad
5118088,neutral
5118089,good
5118090,good
5118091,neutral
5118092,neutral
5118093,good
5118095,bad
5118097,very bad
5118098,good
5118099,good
5118100,neutral
5118101,very bad
5118102,bad
5118103,bad
5118104,good
5118105,neutral
5118106,very bad
5118107,bad
5118108,very bad
5118109,bad
5118110,neutral
5118111,neutral
5118112,very bad
5118113,bad
5118114,good
5118115,neutral
5118118,bad
5118119,neutral
5118120,neutral
5118121,neutral
5118123,neutral
5118124,good
5118125,bad
5118126,good
5118127,good
5118128,bad
5118129,bad
5118131,neutral
5118133,bad
5118134,bad
5118135,good
5118138,bad
5118139,bad
5118140,bad
5118145,neutral
5118146,good
5118147,neutral
5118148,neutral
5118149,bad
5118150,very bad
5118151,bad
5118152,bad
5118153,neutral
5118154,bad
5118155,very bad
5118156,neutral
5118157,very bad
5118158,bad
5118159,bad
5118160,very bad
5118161,neutral
5118162,bad
5118163,good
5118164,good
5118166,bad
5118167,neutral
5118171,bad
5118172,neutral
5118173,bad
5118174,neutral
5118175,very bad
5118176,neutral
5118177,neutral
5118178,neutral
5118179,very bad
5118180,very bad
5118181,very bad
5118182,good
5118183,very bad
5118184,bad
5118185,good
5118186,good
5118187,good
5118188,good
5118189,good
5118190,good
5118191,good
5118192,good
5118193,very bad
5118194,good
5118195,good
5118196,good
5118197,good
5118198,good
5118199,bad
5118200,very bad
5118201,bad
5118202,neutral
5118203,bad
5118204,bad
5118205,very bad
5118206,very bad
5118207,very bad
5118208,very bad
5118210,bad
5118211,bad
5118212,neutral
5118213,bad
5118214,bad
5118215,very bad
5118216,good
5118217,good
5118218,good
5118219,very bad
5118220,very bad
5118221,bad
5118222,very bad
5118223,neutral
5118225,very bad
5118226,neutral
5118227,neutral
5118230,neutral
5118231,neutral
5118232,very bad
5118233,bad
5118234,bad
5118235,bad
5118238,neutral
5118239,bad
5118241,very bad
5118242,good
5118243,neutral
5118246,good
5118247,bad
5118248,good
5118249,bad
5118252,neutral
5118253,neutral
5118254,neutral
5118255,neutral
5118256,good
5118257,very bad
5118258,very bad
5118259,neutral
5118260,very bad
5118261,very bad
5118262,very bad
5118264,bad
5118267,neutral
5118268,bad
5118269,neutral
5118270,very bad
5118271,very bad
5118273,bad
5118275,bad
5118276,bad
5118278,very bad
5118279,very bad
5118280,very bad
5118282,neutral
5118283,very bad
5118284,neutral
5118285,neutral
5118286,bad
5118287,neutral
5118288,neutral
5118289,bad
5118291,neutral
5118292,bad
5118293,bad
5118294,neutral
5118295,very bad
5118296,neutral
5118297,bad
5118298,bad
5118299,neutral
5118300,bad
5118301,neutral
5118302,neutral
5118303,very bad
5118304,good
5118305,neutral
5118306,neutral
5118307,very bad
5118308,very bad
5118309,very bad
5118310,bad
5118311,bad
5118312,very bad
5118313,very bad
5118315,good
5118316,very bad
5118319,very bad
5118320,bad
5118321,very bad
5118324,neutral
5118325,good
5118326,good
5118327,good
5118328,good
5118329,neutral
5118330,very bad
5118331,very bad
5118332,very bad
5118333,good
5118334,good
5118336,good
5118337,good
5118338,good
5118339,good
5118342,good
5118343,good
5118344,good
5118345,good
5118346,good
5118347,very bad
5118348,good
5118349,very bad
5118351,good
5118352,good
5118353,good
5118354,neutral
5118355,neutral
5118356,neutral
5118357,neutral
5118358,bad
5118359,neutral
5118360,neutral
5118361,neutral
5118362,neutral
5118363,bad
5118364,bad
5118365,neutral
5118366,bad
5118367,neutral
5118368,bad
5118369,bad
5118370,bad
5118371,bad
5118372,neutral
5118373,neutral
5118374,neutral
5118376,neutral
5118377,neutral
5118378,very bad
5118380,neutral
5118382,neutral
5118383,neutral
5118384,bad
5118385,neutral
5118386,good
5118387,bad
5118389,bad
5118390,bad
5118391,neutral
5118392,neutral
5118393,neutral
5118394,neutral
5118395,neutral
5118396,neutral
5118397,bad
5118398,neutral
5118399,neutral
5118400,neutral
5118401,neutral
5118403,very bad
5118405,very bad
5118406,good
5118407,very bad
5118408,bad
5118409,bad
5118411,very bad
5118412,neutral
5118413,neutral
5118414,neutral
5118415,neutral
5118416,very bad
5118417,very bad
5118418,neutral
5118419,neutral
5118420,very bad
5118423,good
5118424,good
5118426,good
5118427,good
5118428,neutral
5118430,good
5118431,neutral
5118432,bad
5118433,neutral
5118434,neutral
5118435,neutral
5118436,neutral
5118437,bad
5118438,bad
5118439,bad
5118441,bad
5118442,very bad
5118443,bad
5118444,neutral
5118445,neutral
5118446,very bad
5118447,very bad
5118448,very bad
5118449,very bad
5118450,neutral
5118451,very bad
5118452,very bad
5118453,bad
5118454,very bad
5118455,bad
5118456,bad
5118457,bad
5118458,good
5118460,neutral
5118461,neutral
5118462,neutral
5118463,bad
5118464,very bad
5118467,good
5118468,very bad
5118469,neutral
5118470,very bad
5118471,very bad
5118472,very bad
5118473,very bad
5118475,very bad
5118476,very bad
5118477,neutral
5118478,very bad
5118479,bad
5118480,neutral
5118481,neutral
5118482,neutral
5118483,neutral
5118486,good
5118487,good
5118488,good
5118489,good
5118490,bad
5118491,very bad
5118492,bad
5118493,bad
5118494,bad
5118495,very bad
5118496,bad
5118497,bad
5118499,very bad
5118500,very bad
5118502,neutral
5118504,bad
5118508,good
5118509,good
5118510,bad
5118511,neutral
5118512,very bad
5118517,good
5118518,very bad
5118520,bad
5118526,neutral
5118527,very bad
5118528,bad
5118529,good
5118531,good
5118532,good
5118533,good
5118534,neutral
5118535,neutral
5118536,neutral
5118537,good
5118538,neutral
5118540,neutral
5118541,bad
5118542,very bad
5118543,neutral
5118544,bad
5118545,neutral
5118546,neutral
5118547,very bad
5118548,neutral
5118550,very bad
5118551,very bad
5118552,very bad
5118553,neutral
5118555,neutral
5118556,very bad
5118557,neutral
5118559,very bad
5118560,neutral
5118561,neutral
5118563,very bad
5118564,neutral
5118566,very bad
5118567,neutral
5118570,neutral
5118571,neutral
5118572,very bad
5118573,bad
5118574,bad
5118575,good
5118576,bad
5118577,bad
5118580,neutral
5118581,bad
5118582,neutral
5118583,neutral
5118584,neutral
5118585,very bad
5118586,neutral
5118587,very bad
5118588,neutral
5118589,bad
5118590,bad
5118591,bad
5118592,bad
5118593,bad
5118594,very bad
5118595,bad
5118596,very bad
5118597,neutral
5118598,very bad
5118600,good
5118602,neutral
5118603,bad
5118604,neutral
5118605,neutral
5118606,neutral
5118607,bad
5118608,good
5118609,very bad
5118611,very bad
5118612,bad
5118613,neutral
5118614,very bad
5118615,good
5118616,very bad
5118617,neutral
5118618,neutral
5118619,very bad
5118620,bad
5118621,very bad
5118622,neutral
5118623,very bad
5118624,very bad
5118625,very bad
5118626,very bad
5118627,neutral
5118628,neutral
5118629,bad
5118630,very bad
5118631,very bad
5118632,good
5118635,bad
5118636,bad
5118637,good
5118638,good
5118639,good
5118640,good
5118641,good
5118642,good
5118643,very bad
5118644,very bad
5118645,good
5118646,bad
5118647,very bad
5118648,bad
5118649,neutral
5118650,very bad
5119934,very bad
5119935,neutral
5119936,good
5119938,very bad
5119939,bad
5119940,neutral
5119941,neutral
5119944,neutral
5119948,very bad
5119949,very bad
5119950,very bad
5119951,neutral
5119952,neutral
5119954,neutral
5119956,neutral
5119957,neutral
5119958,neutral
5119959,neutral
5119960,very bad
5119961,neutral
5119962,bad
5119963,good
5119965,good
5119966,bad
5119967,very bad
5119968,bad
5119970,neutral
5119971,neutral
5119972,neutral
5119973,neutral
5119977,good
5119978,very bad
5119979,bad
5119980,very bad
5119981,bad
5119982,neutral
5119983,bad
5119984,neutral
5119985,very bad
5119986,good
5119988,good
5119991,bad
5119992,bad
5119993,bad
5119994,bad
5119995,neutral
5119996,neutral
5119997,very bad
5119998,very bad
5119999,very bad
5120000,neutral
5120001,very bad
5120002,bad
5120003,bad
5120005,good
5120006,good
5120007,good
5120013,very bad
5120014,very bad
5120015,bad
5120016,bad
5120017,neutral
5120021,neutral
5120023,good
5120024,good
5120025,good
5120026,good
5120032,neutral
5120033,neutral
5120034,good
5120035,neutral
5120036,neutral
5120037,bad
5120038,very bad
5120039,good
5120040,neutral
5120041,good
5120042,good
5120043,good
5120044,good
5120045,neutral
5120046,neutral
5120047,very bad
5120048,neutral
5120049,bad
5120050,bad
5120051,neutral
5120052,very bad
5120053,very bad
5120054,neutral
5120055,neutral
5120056,neutral
5120057,neutral
5120058,neutral
5120059,neutral
5120061,very bad
5120062,very bad
5120063,very bad
5120064,neutral
5120065,bad
5120066,neutral
5120067,very bad
5120068,good
5120069,bad
5120070,neutral
5120072,good
5120073,good
5120074,good
5120075,good
5120078,neutral
5120079,bad
5120080,neutral
5120081,neutral
5120082,very bad
5120083,very bad
5120084,very bad
5120085,neutral
5120086,very bad
5120087,neutral
5120088,neutral
5120089,bad
5120090,neutral
5120092,very bad
5120093,bad
5120094,very bad
5120095,neutral
5120096,neutral
5120097,good
5120101,neutral
5120102,neutral
5120103,bad
5120104,bad
5120105,neutral
5120106,neutral
5120107,neutral
5120108,good
5120109,good
5120110,neutral
5120111,very bad
5120113,bad
5120114,bad
5120115,bad
5120116,very bad
5120117,very bad
5120118,neutral
5120120,good
5120139,neutral
5120140,neutral
5120141,very bad
5120142,very bad
5120143,neutral
5120144,bad
5120148,neutral
5120149,bad
5120150,neutral
5120151,neutral
5120152,bad
5120153,bad
5120154,good
5120155,bad
5120156,good
5120158,neutral
5120159,neutral
5120160,neutral
5120161,neutral
5120162,bad
5120164,good
5120165,good
5120166,very bad
5120167,bad
5120171,bad
5120172,bad
5120173,bad
5120175,bad
5120176,very bad
5120178,neutral
5120179,bad
5120180,bad
5120184,neutral
5120185,very bad
5120186,good
5120189,neutral
5120191,neutral
5120192,neutral
5120193,very bad
5120194,good
5120196,neutral
5120197,good
5120199,good
5120201,neutral
5120202,bad
5120206,neutral
5120209,bad
5120210,very bad
5120211,bad
5120212,bad
5120213,neutral
5120214,good
5120215,good
5120216,good
5120217,good
5120218,very bad
5120219,good
5120221,neutral
5120222,very bad
5120223,bad
5120226,neutral
5120227,neutral
5120228,bad
5120229,neutral
5120230,neutral
5120231,neutral
5120232,very bad
5120233,bad
5120234,bad
5120235,bad
5120236,good
5120239,neutral
5120240,neutral
5120242,neutral
5120246,bad
5120247,neutral
5120248,good
5120249,good
5120250,neutral
5120253,neutral
5120254,neutral
5120255,neutral
5120256,bad
5120257,good
5120258,very bad
5120259,very bad
5120260,bad
5120261,bad
5120262,very bad
5120263,very bad
5120264,good
5120265,neutral
5120266,very bad
5120267,very bad
5120268,neutral
5120269,neutral
5120274,very bad
5120275,bad
5120276,bad
5120284,very bad
5120285,bad
5120286,bad
5120287,bad
5120288,bad
5120289,neutral
5120291,neutral
5120292,bad
5120293,neutral
5120294,neutral
5120295,neutral
5120296,neutral
5120297,neutral
5120298,very bad
5120299,neutral
5120300,neutral
5120301,neutral
5120302,neutral
5120304,neutral
5120305,neutral
5120306,good
5120307,very bad
5120308,bad
5120309,bad
5120310,bad
5120311,very bad
5120312,bad
5120313,neutral
5120314,neutral
5120315,bad
5120317,neutral
5120319,neutral
5120320,very bad
5120321,bad
5120323,bad
5120324,neutral
5120325,very bad
5120326,very bad
5120327,neutral
5120328,neutral
5120329,neutral
5120330,neutral
5120331,neutral
5120332,neutral
5120333,bad
5120334,neutral
5120335,neutral
5120336,very bad
5120337,very bad
5120338,very bad
5120339,neutral
5120341,good
5120346,neutral
5120347,neutral
5120358,neutral
5120359,neutral
5120360,very bad
5120363,very bad
5120364,very bad
5120365,very bad
5120366,neutral
5120367,neutral
5120368,neutral
5120369,neutral
5120370,very bad
5120371,very bad
5120373,neutral
5120375,neutral
5120376,neutral
5120378,very bad
5120379,very bad
5120380,neutral
5120381,neutral
5120382,very bad
5120383,very bad
5120384,bad
5120385,neutral
5120386,neutral
5120387,good
5120391,bad
5120392,neutral
5120393,neutral
5120394,neutral
5120395,bad
5120396,neutral
5120397,neutral
5120398,neutral
5120399,very bad
5120402,neutral
5120403,bad
5120405,good
5120406,good
5120407,neutral
5120410,neutral
5120411,neutral
5120412,bad
5120413,bad
5120414,neutral
5120415,bad
5120416,neutral
5120417,neutral
5120418,neutral
5120420,neutral
5120421,very bad
5120422,very bad
5120423,good
5120424,good
5120425,neutral
5120426,neutral
5120427,neutral
5120428,bad
5120429,neutral
5120430,very bad
5120431,very bad
5120433,good
5120434,good
5120435,bad
5120436,neutral
5120437,bad
5120438,neutral
5120439,bad
5120440,neutral
5120442,bad
5120443,good
5120444,neutral
5120445,neutral
5120446,bad
5120447,neutral
5120448,very bad
5120449,neutral
5120450,bad
5120453,neutral
5120454,neutral
5120455,bad
5120456,bad
5120457,very bad
5120458,very bad
5120459,very bad
5120460,very bad
5120461,bad
5120463,neutral
5120464,neutral
5120465,bad
5120466,bad
5120467,neutral
5120468,neutral
5120469,neutral
5120470,neutral
5120471,neutral
5120472,neutral
5120473,neutral
5120474,neutral
5120475,very bad
5120476,bad
5120477,very bad
5120478,very bad
5120479,bad
5120480,good
5120481,neutral
5120482,neutral
5120483,good
5120484,neutral
5120485,bad
5120486,very bad
5120487,very bad
5120488,neutral
5120492,good
5120493,good
5120494,good
5120495,neutral
5120496,neutral
5120497,very bad
5120498,bad
5120499,neutral
5120500,good
5120501,bad
5120503,neutral
5120504,very bad
5120505,neutral
5120506,good
5120507,good
5120508,bad
5120509,neutral
5120510,neutral
5120511,neutral
5120512,neutral
5120513,good
5120514,good
5120516,bad
5120517,bad
5120518,bad
5120519,good
5120524,neutral
5120525,neutral
5120527,neutral
5120528,bad
5120529,good
5120530,good
5120535,neutral
5120536,neutral
5120537,neutral
5120538,neutral
5120539,bad
5120540,neutral
5120541,neutral
5120542,neutral
5120543,neutral
5120544,neutral
5120546,good
5120547,bad
5120548,neutral
5120549,neutral
5120550,neutral
5120551,bad
5120552,good
5120553,good
5120554,bad
5120557,neutral
5120558,neutral
5120559,neutral
5120560,bad
5120561,good
5120562,good
5120563,good
5120564,good
5120565,good
5120567,good
5120568,good
5120569,good
5120570,good
5120571,bad
5120572,neutral
5120573,neutral
5120574,very bad
5120575,very bad
5120576,very bad
5120577,bad
5120578,bad
5120579,good
5120580,good
5120582,very bad
5120583,neutral
5120584,neutral
5120585,neutral
5120587,neutral
5120588,neutral
5120590,bad
5120591,bad
5120595,neutral
5120596,good
5120597,neutral
5120598,very bad
5120599,neutral
5120601,bad
5120603,bad
5120605,very bad
5120606,neutral
5120607,very bad
5120608,neutral
5120610,bad
5120611,bad
5120612,bad
5120613,very bad
5120614,neutral
5120615,very bad
5120616,good
5120617,good
5120618,bad
5120619,neutral
5120621,neutral
5120623,bad
5120624,neutral
5120625,neutral
5120626,neutral
5120627,neutral
5120628,bad
5120629,good
5120630,bad
5120631,neutral
5120632,neutral
5120633,neutral
5120634,neutral
5120635,neutral
5120636,good
5120637,good
5120640,neutral
5120641,neutral
5120642,neutral
5120643,bad
5120644,bad
5120645,very bad
5120646,very bad
5120647,bad
5120648,neutral
5120649,very bad
5120650,bad
5120651,very bad
5120652,very bad
5120653,bad
5120656,very bad
5120658,good
5120659,good
5120661,good
5120662,good
5120664,good
5120666,very bad
5120667,neutral
5120668,neutral
5120669,neutral
5120670,very bad
5120671,very bad
5120672,very bad
5120673,neutral
5120674,very bad
5120675,bad
5120680,neutral
5120681,neutral
5120682,neutral
5120683,bad
5120684,very bad
5120686,good
5120688,very bad
5120689,bad
5120690,bad
5120691,neutral
5120692,good
5120693,bad
5120694,bad
5120696,bad
5120697,good
5120698,very bad
5120699,very bad
5120700,very bad
5120701,bad
5120702,neutral
5120703,bad
5120704,neutral
5120705,neutral
5120706,good
5120708,neutral
5120709,neutral
5120710,neutral
5120711,neutral
5120712,bad
5120714,bad
5120718,neutral
5120719,neutral
5120721,neutral
5120723,neutral
5120724,bad
5120725,very bad
5120727,bad
5120729,neutral
5120730,neutral
5120731,very bad
5120732,very bad
5120733,bad
5120734,good
5120737,neutral
5120738,bad
5120740,very bad
5120741,good
5120742,good
5120743,very bad
5120744,bad
5120746,bad
5120747,bad
5120748,good
5120749,very bad
5120750,bad
5120751,bad
5120752,good
5120754,neutral
5120755,neutral
5120756,neutral
5120758,good
5120759,bad
5120760,bad
5120761,neutral
5120762,neutral
5120763,very bad
5120764,neutral
5120765,very bad
5120768,neutral
5120769,good
5120772,bad
5120773,very bad
5120774,very bad
5120775,very bad
5120776,bad
5120778,very bad
5120779,good
5120781,neutral
5120782,bad
5120783,very bad
5120784,bad
5120785,very bad
5120786,neutral
5120787,very bad
5120788,very bad
5120789,good
5120791,good
5120792,good
5120793,good
5120794,good
5120795,good
5120796,good
5120797,good
5120798,good
5120799,good
5120800,good
5120801,neutral
5120802,neutral
5120803,neutral
5120804,neutral
5120807,good
5120808,very bad
5120809,very bad
5120810,neutral
5120811,neutral
5120812,bad
5120813,very bad
5120814,neutral
5120819,good
5120822,neutral
5120823,neutral
5120824,bad
5120825,neutral
5120826,neutral
5120827,neutral
5120828,very bad
5120829,good
5120830,very bad
5120831,very bad
5120834,very bad
5120835,neutral
5120837,neutral
5120838,neutral
5120839,bad
5120840,very bad
5120841,neutral
5120842,very bad
5120843,neutral
5120844,bad
5120845,very bad
5120846,bad
5120847,bad
5120848,very bad
5120849,bad
5120850,very bad
5120856,neutral
5120857,bad
5120858,good
5120859,good
5120860,neutral
5120862,very bad
5120863,neutral
5120865,very bad
5120866,neutral
5120868,very bad
5120869,very bad
5120870,very bad
5120871,bad
5120872,neutral
5120874,good
5120875,good
5120878,neutral
5120879,very bad
5120880,good
5120881,good
5120882,good
5120883,good
5120884,good
5120888,neutral
5120889,neutral
5120890,very bad
5120891,very bad
5120894,very bad
5120900,good
5120901,good
5120902,neutral
5120903,very bad
5120904,bad
5120906,bad
5120907,very bad
5120908,neutral
5120909,neutral
5120910,bad
5120911,very bad
5120912,neutral
5120913,neutral
5120914,neutral
5120915,neutral
5120916,neutral
5120917,bad
5120918,neutral
5120919,bad
5120920,bad
5120921,neutral
5120922,very bad
5120923,very bad
5120924,neutral
5120925,neutral
5120926,neutral
5120927,bad
5120928,neutral
5120929,very bad
5120930,very bad
5120931,very bad
5120932,neutral
5120933,good
5120935,good
5120936,good
5120937,good
5120938,good
5120939,good
5120940,good
5120941,good
5120942,bad
5120943,very bad
5120944,good
5120945,very bad
5120946,neutral
5120947,bad
5120948,good
5120949,bad
5120950,very bad
5120951,very bad
5120952,very bad
5120953,very bad
5120954,good
5120955,bad
5120956,very bad
5120957,neutral
5120958,bad
5120959,neutral
5120960,neutral
5120961,bad
5120962,bad
5120963,neutral
5120965,bad
5120966,neutral
5120967,very bad
5120968,bad
5120969,good
5120970,good
5120971,neutral
5120972,neutral
5120973,good
5120974,good
5120976,good
5120979,good
5120980,good
5120981,good
5120982,good
5120983,neutral
5120985,very bad
5120986,neutral
5120987,neutral
5120988,neutral
5120989,neutral
5120990,bad
5120991,neutral
5120992,neutral
5120993,neutral
5120994,neutral
5120995,very bad
5120996,neutral
5120997,bad
5120998,very bad
5121000,neutral
5121001,bad
5121002,neutral
5121003,neutral
5121004,neutral
5121005,neutral
5121006,neutral
5121007,neutral
5121008,bad
5121009,good
5121010,very bad
5121011,bad
5121012,bad
5121013,neutral
5121014,neutral
5121015,neutral
5121019,good
5121023,bad
5121025,neutral
5121026,neutral
5121027,neutral
5121028,neutral
5121029,good
5121030,very bad
5121031,very bad
5121035,neutral
5121036,neutral
5121037,bad
5121038,neutral
5121039,very bad
5121040,bad
5121041,good
5121042,good
5121046,good
5121047,neutral
5121050,bad
5121051,good
5121052,very bad
5121053,very bad
5121054,very bad
5121055,bad
5121057,good
5121058,neutral
5121059,bad
5121060,bad
5121061,neutral
5121062,neutral
5121063,neutral
5121064,neutral
5121067,bad
5121068,very bad
5121069,very bad
5121070,bad
5121071,bad
5121072,neutral
5121077,very bad
5121078,bad
5121079,neutral
5121080,bad
5121084,very bad
5121085,very bad
5121086,good
5121087,neutral
5121088,neutral
5121089,bad
5121090,very bad
5121091,very bad
5121092,neutral
5121093,bad
5121094,good
5121099,good
5121100,neutral
5121101,very bad
5121104,bad
5121105,bad
5121106,good
5121107,neutral
5121108,neutral
5121109,very bad
5121110,very bad
5121111,very bad
5121112,good
5121113,neutral
5121114,bad
5121115,neutral
5121116,neutral
5121117,very bad
5121118,neutral
5121119,very bad
5121120,very bad
5121121,very bad
5121122,neutral
5121123,neutral
5121124,neutral
5121126,neutral
5121127,neutral
5121128,neutral
5121129,very bad
5121130,very bad
5121131,bad
5121132,neutral
5121133,bad
5121134,neutral
5121136,good
5121137,very bad
5121138,very bad
5121141,neutral
5121142,neutral
5121143,neutral
5121146,neutral
5121147,good
5121148,neutral
5121149,good
5121150,very bad
5121151,very bad
5121152,bad
5121153,bad
5121154,bad
5121156,good
5121157,good
5121158,good
5121159,very bad
5121160,neutral
5121162,neutral
5121164,very bad
5121165,good
5121166,very bad
5121167,very bad
5121170,very bad
5121172,very bad
5121173,neutral
5121175,neutral
5121176,neutral
5121177,neutral
5121178,very bad
5121179,very bad
5121181,neutral
5121182,neutral
5121183,neutral
5121184,neutral
5121185,bad
5121186,neutral
5121187,neutral
5121191,bad
5121193,very bad
5121195,neutral
5121196,bad
5121197,very bad
5121198,bad
5121199,neutral
5121200,very bad
5121201,good
5121202,good
5121203,very bad
5121204,neutral
5121205,neutral
5121207,neutral
5121208,good
5121209,bad
5121210,very bad
5121212,good
5121213,good
5121214,good
5121215,good
5121216,good
5121217,good
5121218,good
5121219,good
5121220,good
5121221,good
5121222,bad
5121223,bad
5121224,bad
5121225,neutral
5121226,bad
5121227,very bad
5121228,very bad
5121229,very bad
5121230,bad
5121231,neutral
5121232,neutral
5121233,bad
5121234,very bad
5121235,neutral
5121236,bad
5121237,bad
5121238,very bad
5121239,very bad
5121240,very bad
5121241,very bad
5121242,good
5121243,very bad
5121244,neutral
5121250,neutral
5121253,bad
5121254,bad
5121255,bad
5121256,bad
5121258,bad
5121259,neutral
5121260,bad
5121261,neutral
5121262,bad
5121263,bad
5121265,neutral
5121266,good
5121267,neutral
5121268,neutral
5121269,bad
5121270,neutral
5121271,very bad
5121272,very bad
5121274,neutral
5121275,very bad
5121276,very bad
5121277,bad
5121278,bad
5121279,bad
5121280,very bad
5121281,very bad
5121282,very bad
5121284,bad
5121285,bad
5121286,bad
5121289,neutral
5121290,neutral
5121291,very bad
5121292,very bad
5121293,neutral
5121294,good
5121295,bad
5121296,bad
5121298,neutral
5121299,good
5121300,bad
5121301,neutral
5121302,good
5121303,good
5121306,bad
5121307,neutral
5121308,bad
5121309,neutral
5121310,neutral
5121311,neutral
5121312,neutral
