id,label
5105668,neutral
5105669,good
5105672,neutral
5105673,neutral
5105674,neutral
5105675,neutral
5105677,neutral
5105678,neutral
5105679,neutral
5105680,good
5105681,neutral
5105682,neutral
5105685,neutral
5105688,neutral
5105689,neutral
5105690,neutral
5105691,neutral
5105693,neutral
5105694,good
5105695,good
5105696,good
5105697,bad
5105698,good
5105699,good
5105700,bad
5105701,neutral
5105702,good
5105703,bad
5105704,good
5105705,good
5105706,neutral
5105707,good
5105708,neutral
5105709,good
5105711,good
5105713,neutral
5105714,good
5105715,neutral
5105717,good
5105718,bad
5105719,good
5105720,good
5105721,neutral
5105723,bad
5105724,neutral
5105725,bad
5105726,neutral
5105729,neutral
5105730,bad
5105731,neutral
5105732,neutral
5105735,neutral
5105736,neutral
5105737,bad
5105738,neutral
5105739,neutral
5105740,neutral
5105741,neutral
5105742,good
5105743,neutral
5105744,bad
5105745,bad
5105746,bad
5105748,bad
5105749,bad
5105753,bad
5105754,bad
5105755,bad
5105756,bad
5105757,neutral
5105758,neutral
5105761,bad
5105762,neutral
5105763,bad
5105764,neutral
5105765,neutral
5105766,bad
5105767,neutral
5105768,bad
5105769,good
5105770,neutral
5105772,neutral
5105773,neutral
5105774,neutral
5105775,good
5105777,good
5105778,neutral
5105779,good
5105780,good
5105781,neutral
5105782,good
5105783,neutral
5105784,neutral
5105785,neutral
5105786,bad
5105788,bad
5105789,bad
5105790,neutral
5105791,bad
5105792,bad
5105795,neutral
5105798,good
5105800,neutral
5105801,neutral
5105802,neutral
5105803,neutral
5105804,bad
5105805,neutral
5105809,neutral
5105810,bad
5105812,neutral
5105813,good
5105814,bad
5105815,neutral
5105816,neutral
5105817,bad
5105818,bad
5105819,neutral
5105820,neutral
5105821,good
5105823,bad
5105824,neutral
5105825,neutral
5105826,neutral
5105828,neutral
5105834,neutral
5105835,neutral
5105836,neutral
5105837,good
5105838,bad
5105839,good
5105840,neutral
5105841,good
5105842,good
5105843,good
5105846,neutral
5105847,neutral
5105849,good
5105850,neutral
5105851,bad
5105852,bad
5105853,bad
5105854,bad
5105855,bad
5105858,neutral
5105862,neutral
5105867,bad
5105868,bad
5105869,neutral
5105870,bad
5105871,bad
5105872,bad
5105873,neutral
5105874,neutral
5105875,neutral
5105877,good
5105878,neutral
5105879,neutral
5105880,neutral
5105881,neutral
5105883,neutral
5105884,neutral
5105886,neutral
5105888,neutral
5105889,bad
5105891,neutral
5105892,bad
5105893,bad
5105896,good
5105897,neutral
5105898,neutral
5105899,bad
5105900,bad
5105901,neutral
5105902,neutral
5105903,neutral
5105904,neutral
5105905,neutral
5105906,neutral
5105907,neutral
5105908,good
5105909,neutral
5105910,bad
5105911,good
5105912,good
5105913,bad
5105914,bad
5105915,bad
5105916,neutral
5105917,bad
5105918,good
5105919,neutral
5105920,neutral
5105921,neutral
5105922,bad
5105923,neutral
5105924,neutral
5105925,bad
5105926,bad
5105927,bad
5105928,bad
5105929,bad
5105930,neutral
5105931,bad
5105933,good
5105935,good
5105936,neutral
5105938,neutral
5105939,neutral
5105940,neutral
5105941,neutral
5105942,bad
5105943,neutral
5105944,neutral
5105945,neutral
5105946,neutral
5105947,neutral
5105948,neutral
5105949,bad
5105950,neutral
5105951,neutral
5105952,neutral
5105954,bad
5105955,bad
5105957,neutral
5105958,neutral
5105959,neutral
5105962,neutral
5105963,neutral
5105965,neutral
5105966,neutral
5105967,neutral
5105968,neutral
5105969,neutral
5105970,good
5105971,bad
5105972,neutral
5105973,neutral
5105974,neutral
5105975,bad
5105976,neutral
5105977,neutral
5105978,bad
5105979,neutral
5105980,neutral
5105981,neutral
5105982,bad
5105984,neutral
5105985,neutral
5105986,neutral
5105987,neutral
5105989,neutral
5105990,good
5105991,bad
5105992,good
5105993,bad
5105994,good
5105995,bad
5105996,bad
5105997,good
5105998,bad
5105999,neutral
5106000,good
5106002,neutral
5106003,bad
5106004,bad
5106005,neutral
5106006,neutral
5106007,neutral
5106008,bad
5106009,neutral
5106013,neutral
5106014,neutral
5106016,bad
5106017,neutral
5106018,neutral
5106019,neutral
5106021,neutral
5106022,neutral
5106023,good
5106025,neutral
5106027,neutral
5106028,neutral
5106030,bad
5106031,neutral
5106032,bad
5106033,good
5106037,neutral
5106038,bad
5106039,bad
5106040,neutral
5106041,bad
5106042,neutral
5106043,neutral
5106044,neutral
5106046,bad
5106047,neutral
5106048,bad
5106049,bad
5106050,neutral
5106052,bad
5106053,bad
5106056,bad
5106057,neutral
5106058,good
5106059,good
5106060,good
5106062,good
5106063,good
5106064,bad
5106065,good
5106066,neutral
5106067,good
5106068,good
5106069,bad
5106070,good
5106071,good
5106073,neutral
5106075,neutral
5106076,bad
5106077,bad
5106079,bad
5106080,bad
5106081,neutral
5106082,good
5106083,bad
5106084,neutral
5106085,neutral
5106086,neutral
5106087,bad
5106088,neutral
5106089,neutral
5106091,bad
5106092,bad
5106093,neutral
5106094,neutral
5106095,bad
5106096,bad
5106098,neutral
5106099,neutral
5106100,neutral
5106101,bad
5106102,neutral
5106103,neutral
5106104,neutral
5106105,bad
5106106,neutral
5106107,bad
5106113,bad
5106114,neutral
5106115,bad
5106116,neutral
5106117,neutral
5106118,bad
5106120,neutral
5106121,neutral
5106122,neutral
5106125,neutral
5106127,bad
5106128,neutral
5106129,neutral
5106134,neutral
5106135,bad
5106136,bad
5106137,neutral
5106139,neutral
5106140,neutral
5106141,neutral
5106143,neutral
5106146,neutral
5106147,bad
5106148,good
5106149,bad
5106151,neutral
5106152,neutral
5106153,bad
5106154,bad
5106155,bad
5106156,neutral
5106157,neutral
5106158,bad
5106159,neutral
5106160,bad
5106161,neutral
5106163,bad
5106164,neutral
5106165,good
5106166,bad
5111062,bad
5111063,bad
5111064,bad
5111065,bad
5111067,bad
5111068,neutral
5111069,bad
5111071,neutral
5111072,neutral
5111076,bad
5111077,neutral
5111078,neutral
5111079,bad
5111080,bad
5111082,neutral
5111084,bad
5111085,bad
5111086,neutral
5111087,neutral
5111088,neutral
5111089,neutral
5111090,bad
5111091,neutral
5111092,neutral
5111093,neutral
5111094,bad
5111095,neutral
5111096,neutral
5111097,bad
5111098,bad
5111099,bad
5111100,bad
5111101,neutral
5111102,neutral
5111103,neutral
5111104,neutral
5111106,good
5111107,good
5111108,neutral
5111109,bad
5111110,bad
5111111,bad
5111112,bad
5111113,neutral
5111114,good
5111115,neutral
5111116,neutral
5111117,bad
5111118,neutral
5111119,bad
5111120,neutral
5111122,bad
5111125,good
5111126,neutral
5111127,bad
5111128,bad
5111131,bad
5111132,neutral
5111133,neutral
5111134,neutral
5111135,neutral
5111136,neutral
5111137,bad
5111138,neutral
5111139,neutral
5111140,good
5111142,neutral
5111143,good
5111144,neutral
5111145,bad
5111146,neutral
5111149,bad
5111152,bad
5111153,neutral
5111154,neutral
5111155,bad
5111156,neutral
5111157,neutral
5111158,neutral
5111159,bad
5111160,bad
5111161,neutral
5111162,neutral
5111163,neutral
5111164,neutral
5111165,good
5111166,neutral
5111167,neutral
5111169,neutral
5111170,bad
5111171,bad
5111172,bad
5111173,bad
5111174,neutral
5111176,neutral
5111177,bad
5111178,bad
5111180,bad
5111182,bad
5111185,neutral
5111186,neutral
5111187,neutral
5111188,neutral
5111189,good
5111190,bad
5111191,bad
5111192,bad
5111193,bad
5111194,neutral
5111195,neutral
5111196,bad
5111197,neutral
5111200,neutral
5111201,neutral
5111203,neutral
5111204,bad
5111205,neutral
5111206,neutral
5112591,neutral
5112592,neutral
5112593,neutral
5112594,neutral
5112597,bad
5112598,neutral
5112599,bad
5112600,neutral
5112601,bad
5112602,neutral
5112603,neutral
5112604,neutral
5112605,neutral
5112606,good
5112608,neutral
5112609,neutral
5112611,neutral
5112614,neutral
5112615,neutral
5112616,neutral
5112621,neutral
5112622,neutral
5112623,neutral
5112624,neutral
5112625,bad
5112626,neutral
5112627,neutral
5112628,neutral
5112629,neutral
5112630,bad
5112631,good
5112632,good
5112633,neutral
5112634,neutral
5112636,neutral
5112637,neutral
5112638,neutral
5112639,good
5112640,bad
5112644,neutral
5112645,neutral
5112646,neutral
5112647,neutral
5112648,neutral
5112649,good
5112650,neutral
5112651,neutral
5112652,neutral
5112653,neutral
5112654,neutral
5112655,good
5112656,neutral
5112657,neutral
5112660,bad
5112661,bad
5112662,bad
5112663,bad
5112664,neutral
5112665,bad
5112666,bad
5112672,neutral
5112673,neutral
5112674,neutral
5112675,bad
5112676,neutral
5112677,neutral
5112681,bad
5112682,good
5112683,neutral
5112684,neutral
5112685,neutral
5112686,good
5112687,neutral
5112688,neutral
5112689,bad
5112690,bad
5112691,good
5112692,neutral
5112693,neutral
5112694,neutral
5112695,neutral
5112696,neutral
5112699,neutral
5112700,bad
5112701,bad
5112702,bad
5112703,neutral
5112705,good
5112707,neutral
5112708,neutral
5112709,good
5112710,neutral
5112711,neutral
5112715,neutral
5112716,good
5112717,neutral
5112722,bad
5112724,good
5112725,bad
5112726,neutral
5112729,neutral
5112730,good
5112731,bad
5112732,neutral
5112733,good
5112734,neutral
5112735,neutral
5112736,neutral
5112737,neutral
5112738,bad
5112740,neutral
5112741,neutral
5112742,good
5112743,good
5112744,neutral
5112745,neutral
5112746,neutral
5112747,neutral
5112748,neutral
5112752,good
5112754,neutral
5112755,neutral
5112756,bad
5112758,good
5112759,neutral
5112760,neutral
5112761,neutral
5112762,neutral
5112763,neutral
5112764,good
5112765,neutral
5112766,neutral
5112767,good
5112768,bad
5112769,bad
5112770,neutral
5112771,neutral
5112772,neutral
5112774,good
5112775,good
5112776,good
5112778,neutral
5112780,neutral
5112781,neutral
5112782,neutral
5112783,bad
5112784,bad
5112785,neutral
5112786,neutral
5112787,bad
5112788,good
5112796,bad
5112798,neutral
5112799,bad
5112801,neutral
5112802,neutral
5112803,neutral
5112805,bad
5112806,bad
5112807,neutral
5112809,neutral
5112810,neutral
5112811,neutral
5112812,neutral
5112813,good
5112814,good
5112815,good
5112817,neutral
5112818,neutral
5112819,neutral
5112820,neutral
5112821,neutral
5112825,neutral
5112826,good
5112827,good
5112828,good
5112829,neutral
5112830,bad
5112831,neutral
5112832,bad
5112833,bad
5112835,neutral
5112837,good
5112838,neutral
5112839,bad
5112840,bad
5112842,neutral
5112843,bad
5112844,neutral
5112846,neutral
5112847,neutral
5112848,bad
5112849,neutral
5112850,neutral
5112851,good
5112852,bad
5112854,good
5112855,bad
5112856,bad
5112858,bad
5112861,bad
5112862,neutral
5112865,good
5112867,bad
5112868,neutral
5112869,bad
5112870,neutral
5112872,bad
5112873,neutral
5112874,bad
5112876,neutral
5112877,neutral
5112878,neutral
5112879,bad
5112881,neutral
5112882,neutral
5112883,bad
5112884,neutral
5112885,neutral
5112886,good
5112887,neutral
5112888,good
5112889,neutral
5112895,neutral
5112896,bad
5112897,bad
5112898,neutral
5112899,neutral
5112901,neutral
5112902,bad
5112903,neutral
5112904,neutral
5112905,bad
5112907,bad
5112908,neutral
5112909,bad
5112910,good
5112911,neutral
5112912,neutral
5112915,bad
5112916,neutral
5112917,neutral
5112919,bad
5112920,neutral
5112921,good
5112923,good
5112924,neutral
5112926,bad
5112928,bad
5112931,neutral
5112932,bad
5112933,bad
5112935,bad
5112937,neutral
5112938,bad
5112940,neutral
5112941,neutral
5112942,neutral
5112946,bad
5112947,neutral
5112948,neutral
5112949,neutral
5112950,neutral
5112952,neutral
5112953,neutral
5112954,good
5112955,bad
5112956,bad
5112957,neutral
5112959,neutral
5112960,neutral
5112961,bad
5112962,neutral
5112963,neutral
5112964,good
5112965,neutral
5112966,bad
5112967,bad
5112968,good
5112969,neutral
5112972,bad
5112975,neutral
5112976,bad
5112977,neutral
5112978,neutral
5112979,neutral
5112981,neutral
5112982,neutral
5112983,neutral
5112984,bad
5112985,bad
5112986,bad
5112987,neutral
5112988,neutral
5112989,neutral
5112990,neutral
5112991,neutral
5112992,neutral
5112993,neutral
5112994,neutral
5112995,bad
5112996,bad
5112997,good
5113003,good
5113004,neutral
5113005,bad
5113006,neutral
5113007,neutral
5113010,bad
5113011,neutral
5113012,neutral
5113013,bad
5113014,neutral
5113015,good
5113016,neutral
5113017,bad
5113018,neutral
5113020,neutral
5113022,neutral
5113023,good
5113024,neutral
5113025,good
5113026,bad
5113027,bad
5113028,bad
5113030,neutral
5113035,bad
5113037,bad
5113039,neutral
5113040,neutral
5113042,neutral
5113045,neutral
5113046,neutral
5113047,neutral
5113048,neutral
5113049,neutral
5113051,neutral
5113052,neutral
5113054,bad
5113056,bad
5113057,neutral
5113058,neutral
5113059,neutral
5113060,neutral
5113061,neutral
5113062,bad
5113063,bad
5113064,bad
5113065,bad
5113066,good
5113067,neutral
5113068,bad
5113069,neutral
5113070,neutral
5113071,bad
5113072,bad
5113073,bad
5113074,bad
5113075,neutral
5113076,bad
5113077,neutral
5113078,neutral
5113079,neutral
5113080,neutral
5113081,neutral
5113082,neutral
5113083,neutral
5113085,bad
5113086,neutral
5113087,good
5113088,bad
5113091,good
5113092,bad
5113093,neutral
5113094,bad
5113096,neutral
5113097,neutral
5113100,bad
5113101,neutral
5113102,bad
5113104,neutral
5113105,neutral
5113106,neutral
5113110,neutral
5113111,bad
5113113,neutral
5113114,neutral
5113116,neutral
5113118,neutral
5113119,neutral
5113120,good
5113121,neutral
5113122,neutral
5113125,good
5113126,bad
5113127,good
5113129,bad
5113130,neutral
5113131,good
5113132,bad
5113134,neutral
5113135,bad
5113137,bad
5113138,neutral
5113141,neutral
5113145,neutral
5113146,neutral
5113147,neutral
5113148,neutral
5113149,good
5113152,good
5113153,neutral
5113154,neutral
5113156,neutral
5113158,bad
5113159,neutral
5113160,good
5113161,good
5113162,good
5113163,neutral
5113164,neutral
5113167,bad
5113168,good
5113169,neutral
5113170,good
5113171,bad
5113172,bad
5113173,bad
5113174,bad
5113175,neutral
5113176,bad
5113177,bad
5113178,bad
5113180,bad
5113181,neutral
5113182,neutral
5113183,neutral
5113186,neutral
5113188,neutral
5113189,neutral
5113190,good
5113191,bad
5113192,bad
5113193,neutral
5113194,neutral
5113195,neutral
5113196,good
5113197,neutral
5113199,neutral
5113201,neutral
5113204,neutral
5113205,neutral
5113206,bad
5113207,bad
5113208,neutral
5113210,bad
5113211,neutral
5113212,good
5113213,neutral
5113214,neutral
5113215,neutral
5113216,neutral
5113217,good
5113218,neutral
5113221,neutral
5113222,bad
5113223,neutral
5113224,neutral
5113226,bad
5113227,bad
5113228,neutral
5113230,neutral
5113231,bad
5113232,good
5113233,good
5113235,bad
5113237,neutral
5113238,bad
5113239,neutral
5113240,neutral
5113241,bad
5113243,bad
5113244,bad
5113245,good
5113246,bad
5113249,neutral
5113250,neutral
5113251,bad
5113252,bad
5113253,bad
5113254,bad
5113255,neutral
5113256,good
5113257,bad
5113258,bad
5113259,neutral
5113261,neutral
5113262,neutral
5113263,neutral
5113264,neutral
5113265,neutral
5113266,bad
5113267,bad
5113268,good
5113269,bad
5113271,good
5113272,bad
5113274,bad
5113275,bad
5113276,bad
5113277,good
5113278,bad
5113279,neutral
5113282,neutral
5113283,bad
5113284,neutral
5113285,neutral
5113286,good
5113287,neutral
5113288,neutral
5113289,bad
5113290,neutral
5113291,neutral
5113292,neutral
5113293,neutral
5113294,neutral
5113295,neutral
5113296,bad
5113297,neutral
5113298,neutral
5113299,good
5113300,good
5113301,bad
5113302,neutral
5113303,neutral
5113304,bad
5113305,good
5113306,neutral
5113307,bad
5113308,neutral
5113309,good
5113310,bad
5113313,neutral
5113315,good
5113316,neutral
5113317,neutral
5113318,neutral
5113319,neutral
5113321,neutral
5113322,good
5113323,good
5113324,good
5113325,neutral
5113327,neutral
5113328,neutral
5113329,neutral
5113330,neutral
5113331,good
5113332,bad
5113333,good
5113335,bad
5113336,neutral
5113337,bad
5113338,bad
5113339,bad
5113340,neutral
5113341,bad
5113342,bad
5113343,neutral
5113344,bad
5113345,neutral
5113346,neutral
5113347,neutral
5113348,neutral
5113350,bad
5113351,neutral
5113352,neutral
5113353,bad
5113354,good
5113355,good
5113356,bad
5113357,neutral
5113358,neutral
5113359,neutral
5113360,bad
5113361,neutral
5113362,good
5113363,neutral
5113364,neutral
5113365,neutral
5113366,neutral
5113367,bad
5113368,neutral
5113369,neutral
5113370,neutral
5113371,neutral
5113372,neutral
5113373,neutral
5113374,neutral
5113376,neutral
5113377,neutral
5113378,bad
5113383,bad
5113384,neutral
5113385,neutral
5113386,neutral
5113387,bad
5113389,good
5113390,neutral
5113391,bad
5113392,bad
5113393,bad
5113394,neutral
5113395,neutral
5113396,neutral
5113397,neutral
5113398,good
5113399,neutral
5113400,neutral
5113401,neutral
5113403,neutral
5113404,neutral
5113405,neutral
5113406,bad
5113407,bad
5113408,bad
5113409,bad
5113410,bad
5113411,neutral
5113412,neutral
5113414,neutral
5113415,neutral
5113416,neutral
5113417,neutral
5113418,neutral
5113419,neutral
5113420,bad
5113421,bad
5113423,good
5113424,bad
5113425,good
5113426,good
5113427,good
5113428,bad
5113429,good
5113431,bad
5113432,neutral
5113434,neutral
5113437,neutral
5113439,neutral
5113440,bad
5113441,bad
5113442,bad
5113443,neutral
5113446,bad
5113447,neutral
5113448,good
5113451,bad
5113452,neutral
5113453,bad
5113454,neutral
5113455,neutral
5113456,bad
5113457,neutral
5113458,neutral
5113459,bad
5113460,bad
5113462,bad
5113463,bad
5113464,good
5113465,good
5113466,bad
5113467,neutral
5113468,bad
5113469,bad
5113470,good
5113472,bad
5113473,bad
5113474,bad
5113476,neutral
5113477,neutral
5113478,neutral
5113480,bad
5113481,neutral
5113483,bad
5113484,neutral
5113485,neutral
5113486,bad
5113487,neutral
5113488,neutral
5113490,bad
5113491,neutral
5113492,bad
5113493,bad
5113494,neutral
5113495,neutral
5113496,bad
5113497,bad
5113499,bad
5113500,bad
5113502,good
5113503,neutral
5113505,good
5113507,neutral
5113508,good
5113509,neutral
5113510,neutral
5113511,good
5113515,neutral
5113516,good
5113517,neutral
5113518,neutral
5113519,bad
5113520,bad
5113521,bad
5113522,bad
5113523,bad
5113525,neutral
5113526,bad
5113527,neutral
5113531,neutral
5113533,neutral
5113534,bad
5113535,bad
5113536,bad
5113537,neutral
5113538,neutral
5113539,neutral
5113540,neutral
5113541,neutral
5113542,bad
5113546,good
5113548,good
5113552,neutral
5113553,neutral
5113556,neutral
5113557,bad
5113558,bad
5113560,neutral
5113562,neutral
5113563,good
5113565,good
5113566,good
5113567,neutral
5113568,good
5113569,neutral
5113570,neutral
5113571,good
5113573,neutral
5113574,neutral
5113576,neutral
5113577,neutral
5113578,neutral
5113580,neutral
5113581,neutral
5113583,neutral
5113584,good
5113585,bad
5113586,bad
5113587,bad
5113588,good
5113589,bad
5113590,bad
5113591,bad
5113592,bad
5113593,neutral
5113594,good
5113595,bad
5113596,good
5113597,bad
5113598,good
5113599,bad
5113600,good
5113601,neutral
5113602,neutral
5113603,neutral
5113604,neutral
5113605,neutral
5113606,neutral
5113607,neutral
5113608,bad
5113609,good
5113614,bad
5113615,good
5113616,neutral
5113620,neutral
5113621,bad
5113622,bad
5113623,neutral
5113624,bad
5113627,neutral
5113628,neutral
5113629,neutral
5113630,neutral
5113631,neutral
5113634,bad
5113635,neutral
5113636,bad
5113637,neutral
5113638,bad
5113639,neutral
5113642,neutral
5113643,bad
5113644,bad
5113645,bad
5113646,neutral
5113647,bad
5113648,bad
5113649,bad
5113650,neutral
5113651,bad
5113652,bad
5113653,neutral
5113654,neutral
5113655,neutral
5113656,bad
5113658,bad
5113659,bad
5113660,bad
5113661,bad
5113662,good
5113663,neutral
5113664,good
5113667,good
5113668,good
5113669,good
5113670,good
5113671,good
5113672,neutral
5113673,good
5113674,good
5113675,neutral
5113676,good
5113677,good
5113679,bad
5113680,neutral
5113681,neutral
5113682,neutral
5113683,bad
5113685,neutral
5113686,neutral
5113688,neutral
5113689,bad
5113690,bad
5113691,neutral
5113694,bad
5113695,neutral
5113696,bad
5113697,bad
5113698,bad
5113699,bad
5113700,bad
5113704,good
5113705,neutral
5113707,good
5113708,good
5113709,good
5113710,good
5113711,bad
5113712,neutral
5113713,neutral
5113714,good
5113716,neutral
5113717,neutral
5113718,neutral
5113719,bad
5113720,bad
5113721,good
5113722,neutral
5113723,neutral
5113727,bad
5113729,neutral
5113730,neutral
5113731,bad
5113732,good
5113733,bad
5113734,bad
5113735,bad
5113736,bad
5113737,bad
5113739,neutral
5113743,good
5113744,neutral
5113745,neutral
5113746,neutral
5113748,good
5113749,good
5113750,neutral
5113751,neutral
5113754,neutral
5113757,bad
5113758,bad
5113759,bad
5113760,bad
5113761,bad
5113763,bad
5113766,bad
5113768,good
5113769,neutral
5113771,neutral
5113772,bad
5113773,bad
5113774,neutral
5113775,neutral
5113776,neutral
5113777,good
5113778,neutral
5113779,good
5113780,neutral
5113781,good
5113782,neutral
5113783,neutral
5113784,neutral
5113785,bad
5113791,neutral
5113793,good
5113795,neutral
5113800,good
5113801,bad
5113802,neutral
5113803,neutral
5113804,neutral
5113805,neutral
5113807,bad
5113808,bad
5113809,neutral
5113810,neutral
5113811,good
5113814,neutral
5113815,bad
5113816,neutral
5113817,neutral
5113818,neutral
5113819,neutral
5113820,bad
5113821,neutral
5113824,neutral
5113825,neutral
5113826,neutral
5113827,bad
5113828,bad
5113829,bad
5113830,neutral
5113831,neutral
5113833,bad
5113834,bad
5113835,bad
5113836,neutral
5113837,neutral
5113838,bad
5113839,neutral
5113840,bad
5113841,bad
5113842,neutral
5113844,bad
5113845,bad
5113847,bad
5113848,good
5113850,bad
5113851,bad
5113852,bad
5113853,good
5113854,bad
5113855,neutral
5113856,neutral
5113857,neutral
5113858,bad
5113859,neutral
5113860,neutral
5113861,neutral
5113862,neutral
5113863,bad
5113864,bad
5113865,neutral
5113866,bad
5113867,bad
5113868,neutral
5113869,neutral
5113870,neutral
5113871,neutral
5113872,bad
5113873,neutral
5113874,neutral
5113875,neutral
5113880,good
5113881,neutral
5113883,bad
5113884,good
5113885,neutral
5113888,good
5113889,neutral
5113890,bad
5113893,neutral
5113894,bad
5113895,bad
5113896,bad
5113897,neutral
5113899,bad
5113900,neutral
5113902,good
5113903,bad
5113904,neutral
5113905,neutral
5113906,neutral
5113907,neutral
5113908,good
5113909,neutral
5113910,neutral
5113911,neutral
5113912,neutral
5113915,bad
5113916,bad
5113917,bad
5113918,bad
5113920,bad
5113921,bad
5113922,neutral
5113923,bad
5113924,neutral
5113925,bad
5113926,neutral
5113927,neutral
5113929,good
5113931,good
5113932,good
5113933,bad
5113934,bad
5113935,bad
5113936,neutral
5113937,bad
5113938,neutral
5113942,bad
5113944,bad
5113945,bad
5113946,neutral
5113947,good
5113948,bad
5113952,neutral
5113953,neutral
5113954,neutral
5113955,neutral
5113956,neutral
5113957,bad
5113958,bad
5113959,bad
5113960,good
5113961,bad
5113962,bad
5113963,bad
5113964,bad
5113965,bad
5113966,neutral
5113967,bad
5113968,neutral
5113969,neutral
5113970,neutral
5113972,neutral
5113973,neutral
5113974,good
5113975,neutral
5113976,neutral
5113977,neutral
5113978,neutral
5113979,neutral
5113980,neutral
5113981,neutral
5113982,bad
5113983,neutral
5113984,neutral
5113986,bad
5113987,neutral
5113988,good
5113989,good
5113990,good
5113992,bad
5113993,bad
5113994,bad
5113995,bad
5113996,neutral
5113997,neutral
5113998,neutral
5113999,bad
5114000,neutral
5114001,neutral
5114002,good
5114003,neutral
5114004,neutral
5114005,neutral
5114006,bad
5114007,neutral
5114008,bad
5114009,bad
5114010,good
5114014,neutral
5114015,bad
5114016,neutral
5114017,good
5114018,neutral
5114019,good
5114020,neutral
5114021,bad
5114022,neutral
5114023,bad
5114024,neutral
5114025,bad
5114026,bad
5114028,bad
5114029,neutral
5114030,neutral
5114031,neutral
5114032,neutral
5114033,neutral
5114034,neutral
5114035,neutral
5114037,bad
5114038,neutral
5114039,bad
5114040,neutral
5114041,bad
5114042,bad
5114043,neutral
5114044,neutral
5114045,neutral
5114046,neutral
5114047,neutral
5114048,neutral
5114049,neutral
5114050,neutral
5114052,bad
5114056,bad
5114057,neutral
5114059,neutral
5114060,bad
5114061,neutral
5114062,neutral
5114063,neutral
5114064,neutral
5114065,good
5114067,neutral
5114068,neutral
5114069,neutral
5114070,neutral
5114071,neutral
5114072,neutral
5114073,neutral
5114074,neutral
5114075,bad
5114076,neutral
5114077,neutral
5114078,neutral
5114079,bad
5114080,neutral
5114082,bad
5114083,bad
5114084,neutral
5114085,neutral
5114086,neutral
5114087,good
5114088,neutral
5114089,neutral
5114090,good
5114091,neutral
5114092,neutral
5114094,neutral
5114098,good
5114099,good
5114100,good
5114101,good
5114102,neutral
5114104,good
5114106,neutral
5114107,bad
5114108,bad
5114109,neutral
5114112,neutral
5114113,neutral
5114114,bad
5114116,neutral
5114117,neutral
5114118,neutral
5114119,bad
5114120,bad
5114121,bad
5114122,bad
5114123,neutral
5114124,neutral
5114125,neutral
5114126,bad
5114127,neutral
5114128,neutral
5114129,neutral
5114130,neutral
5114131,neutral
5114132,neutral
5114133,neutral
5114134,bad
5114135,bad
5114136,neutral
5114137,neutral
5114138,bad
5114139,bad
5114140,neutral
5114142,bad
5114143,bad
5114144,neutral
5114145,neutral
5114146,neutral
5114149,good
5114150,good
5114151,good
5114153,good
5114154,neutral
5114155,good
5114156,neutral
5114157,bad
5114158,bad
5114159,bad
5114162,good
5114163,bad
5114164,good
5114165,good
5114166,neutral
5114167,neutral
5114172,bad
5114174,bad
5114175,bad
5114177,neutral
5114178,bad
5114183,neutral
5114184,neutral
5114185,neutral
5114189,bad
5114190,neutral
5114191,bad
5114192,neutral
5114193,neutral
5114195,neutral
5114196,neutral
5114197,neutral
5114201,neutral
5114202,bad
5114203,neutral
5114207,neutral
5114208,bad
5114209,bad
5114210,bad
5114211,bad
5114212,good
5114213,neutral
5114214,neutral
5114215,bad
5114216,neutral
5114217,good
5114220,neutral
5114221,neutral
5114222,neutral
5114223,neutral
5114224,neutral
5114225,good
5114227,neutral
5114228,good
5114229,good
5114230,good
5114231,neutral
5114232,neutral
5114233,good
5114234,neutral
5114235,bad
5114236,neutral
5114237,bad
5114239,neutral
5114240,bad
5114241,neutral
5114245,neutral
5114246,neutral
5114247,neutral
5114248,neutral
5114249,bad
5114252,good
5114253,bad
5114254,good
5114255,neutral
5114257,bad
5114258,bad
5114260,bad
5114262,good
5114263,bad
5114264,bad
5114270,neutral
5114272,neutral
5114274,neutral
5114277,bad
5114278,neutral
5114279,neutral
5114280,neutral
5114283,bad
5114284,neutral
5114285,bad
5114286,neutral
5114290,neutral
5114293,bad
5114294,neutral
5114295,bad
5114296,good
5114297,bad
5114298,good
5114299,bad
5114300,good
5114301,bad
5114302,good
5114303,bad
5114305,neutral
5114306,good
5114307,good
5114308,neutral
5114309,good
5114310,neutral
5114311,good
5114312,bad
5114313,neutral
5114314,neutral
5114315,bad
5114316,bad
5114318,neutral
5114319,bad
5114320,neutral
5114323,bad
5114324,good
5114327,good
5114328,bad
5114329,bad
5114330,neutral
5114331,bad
5114332,neutral
5114333,bad
5114334,neutral
5114335,neutral
5114336,bad
5114337,neutral
5114338,bad
5114339,neutral
5114340,neutral
5114341,neutral
5114342,neutral
5114343,neutral
5114344,bad
5114345,neutral
5114346,neutral
5114347,neutral
5114348,bad
5114349,bad
5114350,neutral
5114351,neutral
5114352,neutral
5114353,bad
5114354,neutral
5114355,neutral
5114356,neutral
5114357,neutral
5114358,neutral
5114359,neutral
5114360,neutral
5114361,bad
5114362,bad
5114363,neutral
5114364,neutral
5114365,bad
5114366,neutral
5114367,bad
5114368,neutral
5114369,neutral
5114370,good
5114371,neutral
5114372,neutral
5114373,neutral
5114374,bad
5114375,neutral
5114376,neutral
5114377,bad
5114378,neutral
5114380,neutral
5114381,good
5114384,good
5114385,neutral
5114386,neutral
5114387,neutral
5114390,bad
5114391,neutral
